Column1	Column2
les troubles de la conduction auriculo-ventriculaire et intra-ventriculaires	(blocs de branche droite
les troubles génito-sphinctériens	(trouble/s incontinences , facteurs mécaniques des dyspareunies)
Les troubles moteurs	: trouble/s akinésie
Les troubles psychotiques	étaient trouble/s un délire paranoïde
Les uvéites correspondant à des entités ophtalmologiques pures	(maladie/s hétérochromie de Fuchs , maladie de Birdshot , choroïdite serpigineuse)
les uvéites infectieuses	(rétinochoroïdites toxoplasmiques , kérato-uvéites herpétiques)
les uvéites infectieuses diagnostiquées par l’examen ophtalmologique seul	(rétinochoroïdites toxoplasmiques , kérato-uvéites herpétiques)
Les vascularites	hormis maladie/s  la maladie de Horton 
Les vascularites du système nerveux central	regroupent affection/s un grand nombre d’affections se caractérisant par une atteinte inflammatoire de la paroi des vaisseaux cérébraux ou médullaires
les vascularites primitives	telles que maladie/s la maladie de Wegener
lésion  démyélinisante  extensive	(maladie/s LDE)
lésions  préexistantes  pulmonaires 	(M. xenopi ou M. avium sur tuberculose ou dilatation des bronches)
lésions cérébrales	: trouble/s les tubers , les nodules sous-épendymaires , les astrocytomes à cellules géantes et les anomalies de la substance blanche
leucémie  myéloïde  chronique	(maladie/s LMC)
liaison  transmembranaire	(MT-MMPs)
liens 	appelé/e Linking number
lipase  hormonosensible	(LHS)
liquide  de  perfusion	(liquide céphalo-rachidien artificiel)
liquide  de  perfusion	(liquide céphalo-rachidien artificiel)
liquide-céphalorachidien	(LCR)
liquides de l’organisme	(maladie/s humeur aqueuse , sang , liquide céphalorachidien)
lithium	(par exemple les médicaments pouvant inhiber la pénétration de l' iode dans la thyroïde)
localisations	comme maladie/s la peau , les yeux , la muqueuse nasale , les atteintes ostéo-articulaires ou hépatospléniques
lupus  érythémateux  systémique	(affection/s LES)
lupus  érythémateux  systémique	(LES)
lymphomes agressifs	(maladie de Hodgkin et lymphomes B diffus à grandes cellules)
lymphomes indolents	sont les lymphomes folliculaires
MAI	(maladie auto-immune)
MAI	: maladie/s maladie auto-immune
maladie	(uvéite , myopie forte)
Maladie  de  Parkinson	(maladie/s MP)
maladie  de  Parkinson	(MP)
maladie  de  Parkinson	(MP)
maladie  inflammatoire	(comme maladie/s PR)
Maladie d’Hartnup	: maladie/s affection autosomique récessive due à un déficit de malabsorption du tryptophane
Maladie de  Scheuermann	: maladie/s augmentation des courbures sagittales , hypercyphose dorsale et hyperlordose lombaire compensatrice — flèche sacrée et augmentation des flèches cervicale et lombaire
maladie de Behçet	(maladie/s MB)
maladie de Carré	(maladie/s CDV)
maladie de Crohn et rectocolite hémorragique	(maladie/s Manifestations articulaires des entéropathies inflammatoires)
maladie de Horton et artérite de Takayasu	(maladie/s vascularites gigantocellulaires des gros troncs)
Maladie des chaînes légères	(maladie/s maladie de Randall)
Maladie des chaînes légères et lourdes	(maladie/s LHCDD)
Maladie des chaînes lourdes	(maladie/s HCDD)
maladie hyperostosante	(maladie/s maladie de Forestier)
maladies	comme maladie/s l' ischémie cardiaque nocturne , la broncho-pneumopathie chronique obstructive , l' asthme , le reflux gastro-oesophagien , l' ulcère peptique , la fibromyalgie 
maladies  cutanée	telle que maladie/s le psoriasis
maladies  cutanée	telle que maladie/s le psoriasis
maladies  mentales	telles que maladie/s la dépression , l' anxiété , la phobie sociale , la schizophrénie et les troubles obsessionnels compulsifs
maladies  mentales	telles que maladie/s la dépression , l' anxiété , la phobie sociale , la schizophrénie et les troubles obsessionnels compulsifs
maladies  neurodégénératives	notamment maladie/s les synucléinopathies
maladies auto-immunes	(maladie/s polyarthrite rhumatoïde , le lupus érythémateux disséminé , syndrome de Gougerot-Sjögren)
maladies auto-immunes	comme maladie/s la PR , le lupus , le diabète insulinodépendant , le vitiligo , les dysthyroïdies autoimmunes
maladies auto-immunes	(d’autres maladie/s sarcoïdose , diabète de type 1 , maladie de Biermer , syndrome de Gougerot-Sjögren , maladie de Basedow et lupus érythémateux systémique)
maladies générales	(sclérose en plaques , maladie de Vogt-Koyanagi-Harada)
maladies génétiques	comme maladie/s Xeroderma pigmentosum
maladies génétiques	comme maladie/s Xeroderma pigmentosum
maladies héréditaires 	: maladie/s le syndrome d’Alport (devant une hématurie ou une protéinurie , une insuffisance rénale , une surdité de perception et des anomalies oculaires ) , les cytopathies mitochondriales (devant un diabète , une insuffisance rénale progressive , une surdité entre autres ) , le syndrome MYH9 (devant une glomérulonéphrite , une surdité de perception , une cataracte présénile , une thrombopénie avec des macroplaquettes ) et la MF
maladies infectieuses	: maladie/s infection chronique de l’os et/ou des structures adjacentes (ostéomyélite , spondylite , discite , ostéite ) 
maladies inflammatoires chroniques de l’intestin	(maladie/s MICI)
Maladies neurologiques	(maladie/s sclérose en plaques)
maladies sexuellement transmissibles	(maladie/s MST)
maladies systémiques	et les autres sont maladie/s le syndrome de Sjögren , la sarcoïdose et les vascularites
malnutrition	définie par un IMC inférieur à 18 ,5–20 kg/m2
manifestations neuropsychiatriques	si d'autres ; () ischémie cérébrale , épilepsie , psychose
matériel prothétique	(prothèses)
mécanismes homéostatiques	tels que la régulation de la glycémie ou de la température
médiateurs inflammatoires 	(NF-? , IL1? , PAF , MMPs , TGF?1 , caspases)
médicaments	(affection/s inhibiteur de l’enzyme de conversion , losartan , pyrazinamide)
médicaments	comme trouble/s le Dépamide® 
médicaments à la fois néphro- et ototoxiques	tels que le furosémide et les aminoglycosides
médicaments administrés per os	tels que des antifongiques ( itraconazole) , des immunosuppresseurs ( mycophénolate mofétil ) ou encore des antirétroviraux ( atazanavir , indinavir , nelfinavir )
médicaments anti-infectieux	(antibiotiques , antimycosiques , antiviraux)
MEFV	appelé/e maladie/s ME pour mediterranean et FV pour fever
MEFV	ME pour mediterranean et FV pour fever
membres inférieurs	(plantes des pieds)
Mini-GDS	: Mini-Geriatric Depression Scale
MIRS  2	signes modérés
MIRS  3 	atteinte de la musculature distale
MIRS  4 	atteinte proximale légère à modérée
MIRS  5	atteinte proximale sévère
MMSE	: Mini-Mental State Examination
MNA	: Mini Nutritional Assessment
modérée	définie usqu’à 130 mmol/L
molécules	tels que l' héparane sulfate , le LDL-R et SR-BI.
molécules	tels que l' héparane sulfate , le LDL-R et SR-BI
molécules d' adhérence	telles que P-sélectine et ICAM1
molécules sondes	telles que anticorps , récepteurs ou ligands , acides nucléiques
monoclonal antibody immobilization of platelets antigen	(MAIPA)
moyens d’investigation paraclinique plus sensibles	tels que la tomodensitométrie thoracique ou l’imagerie nucléaire
MPR	: médecin spécialiste en médecine physique et de réadaptation
MPR	médecin spécialiste en médecine physique et de réadaptation
MT	: médecin traitant
MT	médecin traitant
mutations  du  récepteur  1A  du  TNF	(le TNFRSF1A)
mutations  du  récepteur  1A  du  TNF  	le TNFRSF1A
myélite	(maladie/s inflammation de la moelle épinière)
myélites	(trouble/s psychoses , troubles de l’humeur , syndrome confusionnel)
myopathie de Steinert	Aussi appelée ; est la affection/s a plus fréquente des myopathies diagnostiquées à l’âge adulte
Neisseiria meningitidis	(ou méningocoque)
néoglucogenèse	appelé/e une synthèse de novo de glucose 
neurochirurgicaux	(stimulation cérébrale profonde)
neurochirurgicaux	(stimulation cérébrale profonde)
neuropsychiatric systemic lupus erythematosus	(ou NPSLE)
Neurostimulateur électrique transcutané	(trouble/s TENS)
neurotransmetteurs	tels que l’acétylcholine et la sérotonine
neurotransmetteurs	tels que l’acétylcholine et la sérotonine.
névralgie  du  trijumeau	notamment douleurs notamment faciales
névrite  optique  rétrobulbaire	(NORB)
niacine	appelé aussi, (la vitamine PP)
NOMID	(Neonatal infantile Onset Multisystem Inflammatory Disease)
nosocomiale	(spondylodiscite à M. xenopi)
nouvelles  méthodes  d'  imagerie  médicale	notamment particulièrement  l' IRM
nouvelles  méthodes  d'  imagerie  médicale	 particulièrement l' IRM
noyaux  paraventriculaire	(PVN)
noyaux supra-optique	(SON)
OLD	: oxygénothérapie de longue durée
OLD	oxygénothérapie de longue durée
onycho-pachydermo-périostite psoriasique	(OPPP)
onycho-pachydermo-périostite psoriasique	(OPP)
onychose psoriasique 	appelée onycho-pachydermo-périostite psoriasique
organes extrathoraciques	(par exemple uvéite , syndrome sec ou sarcoïdes cutanées)
Ori	, l' origine de réplication 
Ori	, l' origine de réplication
ostéophytes	(des lésions dégénératives banales)
Parkinson  juvénile	maladie/s débutant avant 20 ans
pathologie auto-immune	notamment une autre un syndrome de Gougerot-Sjögren
pathologies	telles que maladie/s l' épilepsie , l' ischémie cérébrale , la sclérose latérale amniotrophique , la maladie d' Alzheimer , la maladie de Parkinson et la schizophrénie
pathologies	telles que maladie/s l' épilepsie , l' ischémie cérébrale , la sclérose latérale amniotrophique , la maladie d' Alzheimer , la maladie de Parkinson et la schizophrénie
pathologies graves non thyroïdiennes	en particulier l' insuffisance rénale et la dialyse
pathologies virales	(hépatite C , infection par le virus de l’immunodéficience humaine)
pelvispondylite rhumatismale 	(PSR)
peptides trifoliés	en particulier TFF2
peptides trifoliés	(TFF)
PM/DM	(polymyosite/dermatomyosite)
PM/DM	: polymyosite/dermatomyosite
polyarthrite  rhumatoïde	(PR)
polyarthrite  rhumatoïde	(PR)
polyarthrite  rhumatoïde	(PR)
polyarthrite  rhumatoïde 	(prothèses)
polyarthrite rhumatoïde	(affection/s PR)
pompe à proton	(trouble/s IPP)
population cellulaire R1	appelé/e population résistante 
pour l' AMB la CMI	est définie comme la plus petite concentration entraînant une inhibition complète de la pousse du champignon
PR	: polyarthrite rhumatoïde
précipités rétrocornéens	(PRC)
précipités rétrodescémétiques	(PRD)
précipités rétrodescémétiques pouvant avoir ou non un aspect granulomateux	(PRD en graisse de mouton)
pression intracrânienne 	(PIC)
problèmes rythmiques	(trouble/s troubles du rythme ou troubles de la conduction)
processus  cellulaires	comme notamment l' apoptose , la régulation du cycle cellulaire , mais aussi la réparation de l' ADN
processus  cellulaires	comme notamment ; ,  l' apoptose , la régulation du cycle cellulaire , mais aussi la réparation de l' ADN
processus  cellulaires	notamment l' apoptose , la régulation du cycle cellulaire , mais aussi la réparation de l' ADN
profonde	définie e au-dessous de 120 mmol/L.
proliférateurs de peroxysomes 	(PPARs)
protéine	appelé/e EWI-2wint 
protéine	appelé/e StpA
protéine	appelé/e StpA
protéine de choc thermique	également connue sous le nom de hsc70 ou hsc7
protéine de choc thermique	(HSP)
protéines	(Gyrase , Hsp90 , histidine kinase et MutL)
protéines	(Gyrase , Hsp90 , histidine kinase et MutL)
protéines	notamment : maladie/s  le cytochrome P450 , la glutathion S-transférase , les monoamines oxydases A et B , la N-acétyl transférase , la protéine Tau et la parkin
protéines  non-structurales	notamment NS5A
protéines  non-structurales	notamment NS5A
protéines  virales	notamment d'autres les protéines non structurales
protéines  virales	notamment d'autres les protéines non structurales
protéines cellulaires	notamment neuroeendocrines
protéines cellulaires	notamment neuroeendocrines
protéines sécrétées par l' adipocyte	(telles que la leptine , l' adiponectine/Acrp30 , l' interleukine-6 ou l' inhibiteur-1 de l' activateur du plasminogène)
pseudopolyarthrite  rhizomélique	(maladie/s PPR)
psychoses  infantiles	définies comme trouble/s un trouble de la personnalité relevant d' un désordre de l' organisation du moi et de la relation de l' enfant avec le monde environnant
pThymG	appelé/e le plasmide comportant les diols de thymines
pThymG	appelé/e le plasmide comportant les diols de thymines
purpura thrombopénique immunologique	(PTI)
pyrine	ou marénostrine
récepteurs cellulaires	tels que les intégrines
récepteurs pour entrer dans les cellules	tels que les GAG , le LDL-R , le SR-BI et la CD8
récepteurs pour entrer dans les cellules	tels que les GAG , le LDL-R , le SR-BI et la CD8
régions  du  système  nerveux  central	: bulbaire , cervicale , thoracique et lombosacrée
réponse virologique soutenue 	(RVS)
réseau  membranaire	appelé/e une altération spécifique des membranes
réseau  membranaire	appelé/e une altération spécifique des membranes
résidus  polaires  hautement  conservés	(notamment asparagine , acide glutamique et glutamine)
résidus  polaires  hautement  conservés 	(asparagine , acide glutamique et glutamine)
respiratoires chroniques 	(asthme , bronchopneumopathie chronique obstructive)
résumer  à  des  signes  banals  ,  aspécifiques  telles  des  arthralgies  intermittentes	(par exemple maladie/s un rhumatisme palindromique)
rétrodescémétiques	(PRD)
Rheb	(RAS-homologue expressed in brain)
rhumatismes inflammatoires	en particulier la polyarthrite rhumatoïde
rigidité  musculaire	(résistance à un mouvement passif des membres)
SAPL	(syndrome des antiphospholipides)
SAPL	: syndrome des antiphospholipides
SAPL avéré	(maladie/s présence de lésions ischémiques des noyaux gris centraux)
sclérose  en  plaques	(SEP)
sd VKH	: syndrome de Vogt-Koyanagi-Harada
sd VKH 	(syndrome de Vogt-Koyanagi-Harada)
secondaire	: prévention de l' apparition des signes/maladies allergiques en rapport avec une sensibilisation déjà présente ou prévention de l' asthme chez un enfant présentant une rhinite allergique ou un eczéma
sécrétion de lipopolysaccharides	(y compris LPS)
segments membre	par exemple, comme la cuisse
SEP-PP	(progressive primaire)
SEP-PP  	(progressive primaire)
SEP-RR	(maladie/s récurrente-rémittente)
SEP-SP	(secondairement progressive)
SGS	(syndrome de Gougerot-Sjögren)
SGS	: syndrome de Gougerot-Sjögren
sibling	c’est-à-dire frères ou sœurs
signes cliniques d’atteinte des petites fibre	(trouble/s troubles de la sensibilité thermo-algique et/ou allodynie et/ou hyperalgie)
signes généraux	(fièvre , amaigrissement , sueurs nocturnes)
signes neurologiques peu spécifiques	tels que trouble/s vertiges , désorientation , chute ou troubles du comportement
signes végétatifs	: hypotension , hypothermie , bradycardie
situations neurologiques d' urgence	(par exemple accidents vasculaires cérébraux)
Société française de gériatrie et gérontologie	(SFGG)
Société française de gériatrie et gérontologie	(SFGG)
sommeil  Non-REM	appelé/e sommeil sans phase de mouvements oculaires rapides
sommeil  Non-REM	(NREM)
sommeil  Non-REM	ou sommeil lent
sommeil  Non-REM 	(NREM)
sommeil  Non-REM 	, appelés sommeil sans phase de mouvements oculaires rapides
sous-ensembles  de  gliomes  de  haut-  grade 	définis ; ,  proneuraux , proliférants et mésenchymateux .
spécialités médicales 	(maladie/s gériatrie , rétrocession , pneumologie , hématologie , médecine pénitentiaire , chirurgie , soins de suite et réadaptation , gastro-entérologie , oncologie médicale , rhumatologie , médecine interne , UHCD , ORL , cardiologie , soins palliatifs , maladies infectieuses , réanimation chirurgicale , curiethérapie , oncologie chirurgicale)
spondylarthrite  ankylosante	(SPA)
spondylarthrite  ankylosante  	(SPA)
Spondylarthrite ankylosante 	ou uvéite
Spondylarthrite ankylosante 	ou arthrite réactionnelle
sporozoïte	(maladie/s Le parasite)
stimulation  cérébrale  profonde 	(maladie/s SCP)
stimulation  haute  fréquence	(maladie/s SHF)
stimulation  haute  fréquence	(maladie/s SHF)
stimulation  haute  fréquence	(maladie/s SHF)
stimulation  haute  fréquence	(maladie/s SHF)
stimulation électrique intracérébrale	(trouble/s SEI)
stress somatique ou psychique	(activité limbique)
structures  cérébrales	(notamment d' autres capsule interne , tractus visuel)
supplémenter  une  fonction  déficiente 	(synthèse de dopamine)
support social déficient	(solitude , veuvage , pauvreté)
supra-optique  	(SON)
symptômes moteurs parkinsoniens	y compris  le tremblement de repos
symptômes moteurs parkinsoniens 	(y compris le tremblement de repos à une fréquence de 4 à 6 Hz)
symptômes non spécifiques	(trouble/s hypotension orthostatique , troubles digestifs , troubles neuropsychiques)
synapse virologique	appelé/e site de contact entre les cellules
synapse virologique	appelé/e site de contact entre les cellules
syndrome  de  Cockayne	est une maladie/s maladie autosomale récessive
syndrome  de  Cockayne	est une maladie/s maladie autosomale récessive
syndrome  de  Cockayne 	est une maladie autosomale récessive
Syndrome  de  retard  de  phase  	: trouble/s il associe un endormissement et un réveil très tardifs , et ne doit pas être confondu avec une insomnie avec retard d' endormissement qui peut en effet être une plainte subjective 
syndrome  métabolique	(maladie/s défauts des métabolismes glucidique et lipidique , obésité abdominale , dyslipidémie et hypertension , risques d' obésité , de diabète de type 2 et de maladie cardiovasculaire )
syndrome de Blau	, maladie/s maladie héréditaire rare , caractérisée par une inflammation granulomateuse de la peau , des articulations et des yeux débutant dans l’enfance
syndrome de Gougerot-Sjögren	(maladie/s SGS)
syndrome métabolique	encore appelé/e syndrome X)
système    nigro-strié	(maladie/s locus ceruleus , noyau de Meynert , et cortex cérébral)
système  nerveux  central	(maladie/s SNC)
système nerveux centra	(SNC)
système nerveux central	(SNC)
système nerveux central 	(SNC)
TDM	: tomodensitométrie
TDM	tomodensitométrie
ter	, le terminus de réplication
Ter	, le terminus de réplication
tertiaire	: prévention des manifestations allergiques ou de leur aggravation chez des patients ayant déjà une maladie allergique .
tétraspanines	telles que CD63 , CD82 , CD37 , CD151 et Co-029
tétraspanines	telles que d' autres CD63 , CD81 CD82
tétraspanines	telles que CD81 , CD82 , CD9 et CD63
tétraspanines	telles que d' autres  CD63 , CD81 CD82
tétraspanines	, telles que CD63 , CD82 , CD37 , CD151 et Co-029
Thérapie génique 	: consiste Cette approche consiste à greffer des cellules modifiées ou à modifier les neurones in situ pour supplémenter une fonction déficiente (synthèse de dopamine ) ou apporter une nouvelle fonction (synthèse de facteurs neurotrophiques )
thiamine	(vitamine B1)
thrombine 	(facteur IIa)
thrombose veineuse profonde ou embolie pulmonaire	(maladie/s maladie thromboembolique)
thyroid stimulating hormone	(TSH)
thyroxine	(trouble/s T4)
tomodensitométrie	(maladie/s TDM)
tomodensitométrie	(TDM)
traceurs	telles que d'autres les leucocytes marqués au technétium
traitements administrés susceptibles d’influer sur les processus physiopathologiques inflammatoires	, notamment les antibiotiques et la corticothérapie
traitements antirétroviraux hautement actifs	(HAART)
traitements immunosuppresseurs	(trouble/s mycophénolate mofétil , cyclophosphamide , méthotrexate , azathioprine)
traitements immunosuppresseurs	(azathioprine , méthotrexate)
transforming growth factor	(TGF)
TRAPS 	ou fièvre hibernienne
traumatisme oculaire	(maladie/s contusion , plaie perforante)
Trichothiodystrophie	(TTD)
Trichothiodystrophie	(TTD)
Trichothiodystrophie	(TTD)
Trichothiodystrophie	(TTD)
tri-iodo-thyronine	(T3)
trouble  de  l'  identité  	(psychose infantile)
troubles	comme trouble/s la psychose infantile , mais aussi les agnosies , les dysphasies , les dyspraxies etc.
troubles  cognitifs 	(mémoire , attention)
troubles  cutanés	comme trouble/s des défauts de pigmentation
troubles  cutanés	comme trouble/s des défauts de pigmentation
troubles  génito-sphinctériens	trouble/s dysurie , mictions impérieuses plus souvent que retard à la miction , incontinences , constipation , impuissance
troubles  génito-sphinctériens	(dysurie , mictions impérieuses plus souvent que retard à la miction , incontinences , constipation , impuissance)
troubles  moteurs	(trouble/s fluctuations motrices , dyskinésies)
troubles  périnéaux	(trouble/s incontinence urinaire , incontinence anale , douleur , dyspareunie , prolapsus génital)
Troubles ano-rectaux et du transit	: trouble/s incontinence ,constipation
troubles cognitifs	(trouble/s désorientation temporospatiale , troubles mnésiques)
troubles de la sudation	(trouble/s hypo/anhidrose , hyperhidrose)
troubles développementaux	comme trouble/s les dysphasies , les dyspraxies et les troubles comportementaux
troubles digestifs	(trouble/s diarrhée ou fécalome)
troubles digestifs	(trouble/s diarrhée ou fécalome)
troubles digestifs	(trouble/s douleurs abdominales , nausées , vomissements)
Troubles digestifs	(trouble/s gastroparésie , diarrhée , constipation , pseudo-occlusion intestinale)
Troubles du rythme cardiaque	: trouble/s extrasystolies auriculaires ou ventriculaires , bradycardie ou tachycardie sinusale
troubles du transit	(trouble/s constipation ou diarrhée)
troubles fonctionnels intestinaux	(constipation , diarrhée , pseudo-occlusion intestinale chronique)
Troubles génito-sexuels	: trouble/s dysfonction érectile chez l' homme
troubles hydro-électrolytiques	(trouble/s hypocalcémie ou hypokaliémie)
troubles mentaux	et d’autres comme trouble/s les troubles maniaques
Troubles mictionnels	(trouble/s incontinence or rétention urinaire)
troubles neurologiques	(d’autres trouble/s épilepsie , signes de focalisation)
troubles neuropsychiatriques	d'autres trouble/s : dépression ( 90 et 20 pour cent ) , de troubles anxieux ( 30 et 12 pour cent ) , de troubles cognitifs ( 20 et 40 pour cent ) , d’épilepsie ( 20 et 43 pour cent ) et de céphalées
troubles oculomoteurs	(trouble/s paralysie oculomotrice , nystagmus)
Troubles psychiatriques	(trouble/s psychoses , troubles de l' humeur , troubles anxieux)
troubles psychiques	trouble/s variant d’un état euphorique à un tableau de démence
Troubles visuels	(trouble/s trouble de l’accommodation avec vision trouble , photophobie , gêne de la vision de près , pupille tonique d’Adie)
tuberculose	notamment causes infectieuses
tumeurs	notamment neuroblastomes olfactifs
tumeurs	notamment neuroblastomes olfactifs
Tyrosine  Hydroxylase	(consiste TH)
Tyrosine  Hydroxylase	(consiste TH)
UCH-L1	, l' ubiquitine carboxy-terminal hydrolase-L1
UCH-L1  	(l' ubiquitine carboxy-terminal hydrolase-L1)
un    domaine  topologique	étant défini comme la région relaxée par une coupure simple ou double brin de l' ADN
un  «  lupus-like  syndrome  »	, ou un lupus « latent »
un  anticoagulant  circulant 	de type affection/s antiprothrombinase
un  épaississement  de  l'  interstitium  pulmonaire  périlobulaire  	(épaississement régulier nodulaire ou irrégulier des septa et distorsion du lobule pulmonaire ou des bronchiectasies de traction)
un  syndrome  extrapyramidal	: maladie/s maladie de Parkinson surtout dans sa forme akinétique et hypertonique
un appareillage	(pacemaker)
un cathéter « queue de cochon » rotationne	, tournant autour d' un axe matérialisé par un guide rigide
un choc hémorragique chirurgical	par exemple une rupture splénique
un clone cellulaire humain	appelé/e Huh-7w7
un clone cellulaire humain	appelé/e Huh-7w7
un déficit auditif	trouble/s des troubles de l’audition ou nécessitant l’utilisation de prothèses auditives
un déficit neurosensoriel	définie l’existence d’un déficit auditif ou visuel 
un déficit visuel	trouble/s des troubles de la vision malgré le port de lunettes
Un épisode dépressif majeur	est défini par trouble/s la présence quasi-quotidienne pendant au moins deux semaines d’une humeur triste et d’une perte d’intérêt pour les activités quotidiennes , associée à une perte de poids , des troubles du sommeil , une fatigue , un sentiment de dépréciation ou de culpabilité , de troubles de la concentration et d’idées noires ou suicidaires
un passage prématuré des cheveux de la phase de croissance à la phase de repos 	(efflux télogène)
un phénomène d' emphysème localisé	ou « d' air trapping »
un réseau à la surface des cellules	appelé/e tetraspanin web ou microdomaine enrichi en tétraspanines
un réseau à la surface des cellules	appelé/e tetraspanin web ou microdomaine enrichi en tétraspanines
un rhumatisme défini 	(PR , LES.)
un squaring vertebral	c' est-à-dire une « mise au carré »
Un syndrome  inflammatoire  biologique	défini par une vitesse de sédimentation globulaire ( VS ) supérieure à 20 mm la première heure chez les hommes et supérieure à 30 chez les femmes et/ou une protéine C-réactive ( CRP ) supérieure à 6 mg/l
un transporteur 	appelé/e rabGDI
un traumatisme psychiqu	tel qu' maladie/s une chute , une maladie , un événement pénible
un trouble de la mobilité	trouble/s un antécédent de chute dans les trois derniers mois ou un trouble de l’équilibre
Un trouble ventilatoire obstructif 	ce qui représente trouble/s une particularité de la sarcoïdose
une  atteinte  cardiaque	(cardiomyopathie , troubles de la conduction et troubles du rythme)
une  atteinte  cardiaque 	(cardiomyopathie , troubles de la conduction et troubles du rythme)
une  atteinte  des  muscles  lisses	(troubles digestifs)
une  atteinte  des  muscles  lisses	(troubles digestifs)
une  atteinte  du  nerf  optique  	(névrite optique)
une  atteinte  du  système  nerveux  central	(possible déficience mentale , troubles du sommeil)
une  forme  «  bulbaire  » 	des troubles articulatoires et une dysphagie , et une association plus fréquente de troubles cognitifs
une  forme  «  raide  »	marquée une atteinte centrale pyramidale importante et parfois extrapyramidale
une  infection  du  matériel  de  stimulation  	(souvent à Staphyloccus epidermidis)
une  lésion  unique  ou  multiple  de  grande  taille	définie par un diamètre supérieur à 2 cm
une  maladie  autosomale  récessive 	le Syndrome de Cockayne et le Xeroderma pigmentosum
une  maladie  autosomale  récessive 	le Syndrome de Cockayne et le Xeroderma pigmentosum
Une  ostéoarthrite  au  cours  d'  une  affection 	telle que maladie/s  polyarthrite rhumatoïde , psoriasique ou lupique 
une  protéine	appelé/e UCH-L1
une  protéine	appelé/e UCH-L1 
une  protéine	appelé/e pyrine
une  protéine  à  activité  GTPase	appelé/e BipA
une  protéine  à  activité  GTPase	appelé/e BipA
une  protéine  C-réactive 	(CRP)
une  région d' environ 100pb	, appelé/e site III 
une  région d' environ 100pb	,appelé/e site III
une  vacuole	appelé/e macropinosome
une  vacuole	appelé/e macropinosome
une activité de base de la vie quotidienne	(ADL)
une affection extra-articulaire	(affection/s urogénitale , digestive )
une amylose AL ou d’une maladie de Randall	maladie/s affections qui modifient le pronostic du myélome
une amylose cardiaque	(rehaussement diffus)
une amylose cardiaque	(rehaussement diffus)
Une atteinte  bronchique	a été définie comme la dilatation luminale et épaississement pariétal des bronches segmentaires , soussegmentaires et distales , des petites opacités centrolobulaires , des hypodensités et des signes de piégeage expiratoire en rapport avec une atteinte bronchiolaire obstructive
Une atteinte  interstitielle	a été définie comme un épaississement de l' interstitium pulmonaire périlobulaire ( épaississement régulier nodulaire ou irrégulier des septa et distorsion du lobule pulmonaire ou des bronchiectasies de traction ) et intralobulaire ( opacités linéaires entrecroisées en une fine réticulation et/ou aspect de verre dépoli )
Une atteinte  pleurale	a été définie comme un épanchement liquidien dans la cavité pleurale , des plaques pleurales et des épaississements pleuraux
une atteinte hépatique sévère	(stade F3-F4)
une bronchopneumopathie chronique obstructive	en particulier bronchectasies ou d' une mucoviscidose
une coagulation intravasculaire disséminée	(CIVD)
une co-infection sévère	(maladie/s six infections respiratoires , deux encéphalites et une septicémie à Staphylococcus epidermidi)
une comorbidité	par exemple une co-infection VIH ou VHB
une comorbidité 	(par exemple une co-infection VIH ou VHB)
Une condensation  alvéolaire	a été définie comme une opacité parenchymateuse qui efface les contours des vaisseaux pulmonaires et les parois bronchiques
une connectivite	définie un lupus
Une diminution rapide de la synthèse protéique et  l' inhibition de la synthèse protéique	est un/e un mécanisme neuroprotecteur puissant en particulier vis à vis du glutamate
une échelle d' évaluation motrice	appelé/e « échelle de Schneider et Kovelowski »
une échelle d' évaluation motrice	appelé/e « échelle de Schneider et Kovelowski »
une forme galénique interdisant l’écrasement	notamment les formes à libération prolongée et les comprimés gastro-résistants
une gêne	(maladie/s boiterie , maladresse d' un membre supérieur , troubles de l' attention ou de la mémoire , troubles urinaires , visuels , de l' élocution)
une hypertension artérielle	par exemple PAM à 100 mmHg
une infection	(par exemple endocardite infectieuse)
une infection extra-articulaire 	(génitale et/ou digestive)
Une lésion retardée	est définie par l' apparition d' une ou de plusieurs nouvelles images hémorragiques et/ou l' aggravation d' une image initiale
une maladie auto-immune	(maladie/s lupus , Sjögren)
une maladie complexe	comme maladie/s la PR
une maladie des chaînes légères	(maladie/s maladie de Randall)
une maladie hyperostosante 	maladie de Forestier
une maladie non auto-immune	maladie/s affections infectieuses , inflammatoires ou tumorales
une méningite bactérienne lymphocytaire	(notamment tuberculose et listériose)
une microangiopathie thrombotique	(PTT , SHU)
une microangiopathie thrombotique	, une anomalie de répartition dont la principale cause est l’hypersplénisme
une neurorétinite	, c’est-à-dire une papillite associée à une étoile maculaire
une neurorétinite	c' est à dire une papillite associée à une étoile maculaire
Une neutropénie	est définie comme une diminution du chiffre absolu des polynucléaires neutrophiles ( PNN ) du sang au-dessous de 1 ,5 G/L
une onde électromagnétique	appelé/e photon ?
une onde électromagnétique	appelé/e photon ?
une pathologie infectieuse ou maligne	(en particulier lymphome)
une pathologie neurodégénérative	(maladie/s maladie de Parkinson , atrophie multisystématisée)
une phase initiale inflammatoire 	(ostéite)
une polypathologie	(plus d’une pathologie chronique)
une protéine de choc thermique	également connue sous le nom de hsc70 ou hsc7
une protéine de choc thermique	(HSP)
une protéine de choc thermique	(HSP)
une protéine de choc thermique	HSP
une réponse au traitement	définie une amélioration de la capacité vitale d’au moins 10 pour cent après six à 12 mois de traitement.
une réponse virologique soutenue 	définie par une virémie négative six mois après l’arrêt du traitement anti-VHC
