Column1	Column2
La spondylarthrite	semble être maladie/s le plus ancien rhumatisme inflammatoire authentifié dans l' histoire
La spondylarthrite	semble être maladie/s le plus ancien rhumatisme inflammatoire authentifié dans l' histoire
La stimulation vagale	consiste à stimuler le nerf vague à l' aide d' un implant placé dans le thorax
La stimulation ventriculaire programmée	consiste à trouble/s tenter de déclencher un trouble du rythme ventriculaire au moyen d' une sonde placée par voie veineuse dans le ventricule droit
la superoxyde dismutase	(une enzyme qui inactive les radicaux libres
La syphilis	est un/e une infection transmise sexuellement (ITS ) , causée par une bactérie appelée Treponema pallidum
la syphilis	et les autres maladie/s ITS
la syphilis	par exemple maladie/s une maladie sexuellement , transmissible
La technique des lambeaux musculo-cutanés	consiste à prélever sur une autre partie du corps , un morceau de peau et de graisse , ainsi qu' une partie du muscle situé en dessous pour le transférer au niveau du sein
La technique du ganglion sentinelle	consiste à rechercher ce ganglion afin de savoir si le mélanome s' est étendu
La technique du ganglion sentinelle	consiste à rechercher ce ganglion afin de savoir si le mélanome s' est étendu
La technique du ganglion sentinelle	consiste donc à enlever et examiner uniquement un à deux ganglions
la thyroïdite de Hashimoto	fait partie du maladie/s maladies auto-immunes
la tomodensitométrie	(CT ; examen d' imagerie médicale assisté par ordinateur qui révèle la densité des différents tissus du corps en fonction des variations d' absorption des rayons X)
La transfusion	consiste à injecter au malade du sang ou des globules rouges prélevés sur un donneur pour maintenir un niveau acceptable de globules rouges dans le sang
la transmission est souvent autosomique dominante	signifie maladie/s le gène anormal peut se transmettre à la descendance avec un risque de 50 pour chaque enfant , et un risque équivalent pour les garçons et les filles
La trisomie 21	est un/e maladie/s une maladie provoquée par un chromosome en trop
La trisomie 22	ou syndrome de Down
La tuberculose	est un/e maladie/s une maladie contagieuse
la tuberculose	est un/e maladie/s une maladie contagieuse
la vaginose	est un/e une infection qui représentent environ 50 à 60 de toutes les infections de la vulve et du vagin
la vaginose	(appelée vaginite non spécifique , vaginite anaérobie ou pertes vaginales dues à Gardelerella)
la veine cave supérieure	(une des plus larges veines du corps qui renvoie directement vers le cœur le sang provenant de la moitié supérieure du corps)
la ventilation nocturne en pression positive continue	(PPC)
La véritable cellulite	est un/e maladie/s une inflammation du tissu sous-cutané , qui se voit dans un certain nombre de maladies : lymphangite , infections locales bactériennes le plus souvent
la vertébroplastie	consiste à injecter un ciment orthopédique dans l' os fracturé , grâce à une aiguille
La vertébroplastie	est un/e affection/s un traitement non chirurgical peu invasif , guidé par imagerie , que l' on utilise pour renforcer une vertèbre fragilisée par l' ostéoporose ou , moins communément , un cancer
La vinflunine	(Javlor ®)
La vinflunine	, un anticancéreux commercialisé pour certains cancers de la vessie
La vision de près	en particulier la lecture
la vitesse de conduction du nerf médian	(VCM)
la vulve	(orifices sexuels féminins)
la yersiniose	, trouble/s une infection particulière
l'acné conglobata	(acné grave du dos)
L'amyotrophie spinale proximale liée au gène SMN1	est un/e maladie/s une maladie d'origine génétique qui touche les cellules nerveuses qui commandent les muscles
L'amyotrophie spinale proximale liée au gène SMN1	peut être appelée maladie/s maladie de la corne antérieure de la moelle épinière, maladie du motoneurone, amyotrophie spinale antérieure (ASA), amyotrophie spinale infantile (ASI) ou, plus fréquemment, SMA (pour spinal muscular atrophy)
laparoscope	appelé/e un appareil muni d' une caméra
L'asthme	est un/e affection/s une affection pulmonaire chronique (à long terme) qui se caractérise par une difficulté à respirer
L'asthme	est un/e maladie/s une maladie chronique
L'asthme	est un/e maladie/s une maladie pulmonaire très importante qui est continue, mais comporte des crises
L'atlas	est un/e une vertèbre particulière, un peu différente des autres, parce qu'en plus d'être reliée aux autres vertèbres de la colonne vertébrale, c'est la seule vertèbre qui soit aussi reliée à un autre os : le crâne
L'atteinte des muscles respiratoires	se traduit par une insuffisance respiratoire
L'atteinte des muscles respiratoires	se traduit par une insuffisance respiratoire
Lavage articulaire du genou	est un/e une irrigation du genou au sérum physiologique , généralement suivie d' une injection intra articulaire d' un anti-inflammatoire cortisonique
Lavage articulaire du genou	est un/e une irrigation du genou au sérum physiologique , généralement suivie d' une injection intra articulaire d' un anti-inflammatoire cortisonique
lavement baryté	consiste à technique préalable à une radiographie qui consiste à injecter par l' anus du baryum dans les intestins
lavement baryté	: consiste à technique préalable à une radiographie qui consiste à injecter par l' anus du baryum dans les intestins
Le bilan de la maladie	consiste à maladie/s caractériser le degré de sévérité de la maladie , afin de déterminer précisément le traitement adéquat
Le buflomédil	(Fonzylane ®)
Le buflomédil	, un vasodilatateur dont les effets indésirables sont largement supérieurs à l'efficacité, laquelle n'a pas été démontrée
le cæcum	entre l' intestin grêle et le colon droit
Le cancer	est un/e maladie/s une maladie de la cellule
Le cancer	est un/e maladie/s une maladie due à la multiplication désordonnée de ces cellules modifiées
Le cancer	est un/e maladie/s une maladie de la cellule
Le cancer	est un/e maladie/s une maladie due à la multiplication désordonnée de ces cellules modifiées
Le cancer	est un/e maladie/s une maladie de la cellule
Le cancer	est un/e maladie/s une maladie due à la multiplication désordonnée de ces cellules modifiées
Le cancer	est un/e maladie/s une maladie de la cellule
Le cancer	est un/e maladie/s une maladie caractérisée par la multiplication désordonnée d' un groupe de cellules qui finit par détruire les tissus environnants
Le cancer	est un/e maladie/s une maladie caractérisée par la multiplication anormale et désordonnée d' un groupe de cellules , qui finit par détruire les tissus environnants
Le cancer de l' ovaire	est un/e maladie/s une maladie de l' appareil génital féminin
Le cancer de l' ovaire	est un/e maladie/s une maladie de l' appareil génital féminin
Le cancer du poumon	est un/e maladie/s une maladie caractérisée par la multiplication désordonnée d' un groupe de cellules , formant une tumeur dans une bronche
Le cancer du sein	est un/e maladie/s une maladie caractérisée par un groupe de cellules qui se développent de manière anormale dans le tissu mammaire (le sein ) et qui détruisent les tissus environnants
Le cancer du sein	est un/e maladie/s une maladie caractérisée par un groupe de cellules qui se développent de manière anormale dans le sein et les tissus environnants , allant jusqu' à l' aisselle , la clavicule et le sternum
Le cathéter à site d' injection implantable	appelé/e Port-à-Cath® ou encore PAC
Le cathétérisme des sinus pétreux	est un/e maladie/s un examen d' exploration que l' on peut être amené à pratiquer dans des situations particulières , quand le diagnostic n' est pas évident
le centre de la cellule	appelé/e noyau de la cellule
le col du fémur	par exemple Les os plus riches en os compact
le col du fémur	par exemple Les os plus riches en os compact
le côlon	appelé/e la dernière partie du gros intestin
le condyle occipital	appelé un os du crâne
le condyle occipital	ou l'occiput
le cyclophosphamide	(appelé/e aussi Endoxan®)
Le daltonisme	trouble/s n’est pas à proprement parler une pathologie visuelle, mais plutôt une particularité qui modifie la perception des couleurs
le diabète	et d'autres troubles endocrinien
le diabète de type 1	Autrefois appelé « diabète insulino-dépendant » , ou « diabète juvénile »
le diabète de type 1	(autrefois appelé maladie/s juvénile ou lié à l' insuline
Le diabète de type 1	est un/e maladie/s une maladie chronique où le sang contient trop de sucre
Le diabète de type 1	est un/e maladie/s une maladie chronique qui se caractérise par un excès de sucre dans le sang (hyperglycémie ) , causé par un manque ou une absence d' insuline
Le diabète de type 2	est un/e maladie/s une maladie chronique où le sang contient trop de sucre
Le diabète de type 2	est un/e maladie/s une maladie chronique qui se caractérise par un excès de sucre dans le sang (hyperglycémie ) , causé par une mauvaise réponse du corps à l' insuline
Le diabète insipide néphrogénique	(maladie/s DIN)
Le diabète insipide neurogène	également appelé diabète insipide central
Le DPI	consiste à maladie/s rechercher l' anomalie génétique responsable de la maladie sur des embryons obtenus par fécondation in vitro
Le fer	est un/e maladie/s un oxydant puissant et il stimule la production de radicaux libres
le fluoro-uracile	(appelé/e aussi 5-FU)
le glucose	(une forme de sucre)
le glycogène	constitue maladie/s une réserve en énergie pour les cellules musculaires
Le kératocône 	est un/e affection/s une affection cornéenne dégénérative caractérisée par une déformation en cône et un amincissement de la cornée
Le lactobacillus acidophililus	appelé/e également bacille de Döderlein
Le LGV	fait partie des maladie/s Maladies à déclaration obligatoire
le liquide articulaire	appelé/e aussi liquide synovial
le liquide articulaire	appelé/e aussi liquide synovial
le lupus systémique	(d' autres comme maladie/s maladies auto-immunes)
le mal de dos	est considéré comme maladie/s maladie professionnelle
le mal de dos	est considéré comme maladie/s maladie professionnelle
le métatarse	c' est-à-dire les os de l' extrémité du pied
Le mode de vie "Anticancer"	consiste à augmenter vos défenses naturelles pour mieux combattre la tumeur
Le mot Mucoviscidose	signifie maladie/s composé de 3 mots , mucus , visqueux et ose
Le mot ostéoporose	signifie « os poreux »
Le mot pied	désigne d'abord le pied humain, mais on l'utilise aussi pour le bout de la patte de certains animaux, notamment à sabots
le muscle strié squelettique	c'est-à-dire le muscle rouge
Le névrome de Morton	est un/e maladie/s une des douleurs du pied les plus vues en consultation de médecine générale , d' ostéopathie et de rhumatologie
Le névrome de Morton	appelé également maladie de Morton ou métatarsalgie de Morton
Le nimésulide	, un anti-inflammatoire anti-stéroïdien
Le nimésulide	(Nexen ®)
Le nom de la maladie , glycogénose	signifie maladie/s « surcharge en glycogène »
Le poumon	est un/e maladie/s un organe qui permet au sang d'échanger des gaz avec l'air
Le prélèvement de villosités choriales	consiste à prélever une très petite quantité de tissu placentaire (le trophoblaste ) à l' extérieur de l' enveloppe où le fœtus se développe
Le prélèvement des villosités choriales	consiste à prélever une très petite quantité de tissu à l' origine du placenta à l' extérieur de l' enveloppe où le fœtus se développe
Le programme personnalisé de soins	abrégé en PPS
Le programme personnalisé de soins	abrégé en PPS
le projet ALIENOR	(maladie/s Antioxydants , Lipides Essentiels , Nutrition et maladies Oculaires)
Le pronostic	se réfère à maladie/s l' évolution habituellement observée chez de nombreuses autres personnes présentant une maladie identique
le psychiatre	est un/e maladie/s un médecin spécialiste des maladies mentales
le quadriceps	en particulier le muscle de la cuisse
Le rectum	est la la dernière partie du gros intestin appelée le côlon
Le rectum	est la la dernière partie du gros intestin
le rhumatisme articulaire aigu	représenté par une atteinte des articulations et des valves cardiaques
le rythme circadien	est un/e trouble/s alternance jour/nuit
le SAPL	Comme pour les autres maladie/s maladies auto-immunes
Le SAPL	est parfois appelé syndrome de Hughes
Le SAPL	est un/e maladie/s une maladie auto-immune
Le SAS	est un/e maladie/s une maladie chronique qui ne guérit pas spontanément
Le SAS	est un/e maladie/s une maladie chronique
Le scanner	est un/e un gros anneau relié à un ordinateur qui permet d' examiner avec précision certaines parties du corps de l' enfant grâce à des rayons X : le thorax , le ventre ou le crâne par exemple
Le sénologue	est un/e maladie/s un médecin spécialisé dans la prise en charge des maladies du sein
Le signe de Lhermitte	, maladie/s une sensation de décharge électrique dans le dos , déclenchée par une flexion de la tête
Le sommeil paradoxal	est connu notamment pou être le moment privilégié du rêve
le suffixe « ite »	signifie signifie inflammation ou infection
Le syndrome d' apnées du sommeil	correspond à la répétition d' arrêts respiratoires (apnées ) au cours du sommeil
Le syndrome d' apnées du sommeil	(SAS)
Le syndrome d’Andersen	est un/e maladie/s une maladie génétique rare qui provoque des épisodes de paralysie ou de faiblesse musculaire
Le syndrome d'Andersen-Tawii	est un/e maladie/s une maladie d'origine génétique
Le syndrome de Brugada 	fait partie des maladie/s syndromes responsables de troubles du rythme cardiaque
le syndrome de Cushing	est un/e maladie/s une maladie rare
le syndrome de Cushing	est un/e affection/s une affection sérieuse qui peut faire courir un risque mortel
Le syndrome de fatigue chronique	désigne une fatigue intense qui dure depuis des mois et qui n' est pas soulagée par le repos
Le syndrome de Kennedy	est un/e maladie/s une maladie neuromusculaire rare
Le syndrome de Kennedy	(ou amyotrophie bulbo-spinale liée à l’X)
Le syndrome de Schwartz-Jampel	se caractérise par une myotonie parfois douloureuse
Le syndrome des anti-phospholipides	est un/e maladie/s une maladie auto-immune caractérisée par la formation récurrente de caillots sanguins dans les vaisseaux (thromboses artérielles et/ou veineuses ) , par des fausses couches répétées chez les femmes et par la présence d' anticorps particuliers dans le sang , les anticorps anti-phospholipides
Le syndrome des anti-phospholipides	(SAPL)
Le syndrome du QT long congénital	est un/e maladie/s une anomalie du rythme cardiaque qui se caractérise par un intervalle QT anormalement long sur l' électrocardiogramme (ECG , enregistrement électrique du rythme cardiaque ) , associé à des modifications de la morphologie de l' onde T
Le syndrome du QT long congénital	(QTL)
Le syndrome Schwartz-Jampel	est un/e maladie/s une maladie congénitale qui se transmet de manière autosomique récessive et qui touche les muscles (myotonie congénitale), les os et les articulations
le syndrome Schwartz-Jampel de type II	(affection/s non<h> SJS2)
le syndrome Stuve-Wiedemann	(SWS)
le système immunitaire	(système de défense de l' organisme)
le système immunitaire	dont la fonction essentielle est normalement d' assurer la défense de l' organisme vis-à-vis des agressions extérieures ( bactéries , virus ,… )
Le terme « autosomique »	signifie maladie/s le gène en cause dans la maladie n' est pas situé sur les chromosomes sexuels (les chromosomes X et Y )
Le terme « épilepsie »	signifie « prendre par surprise , attaquer »
le terme « épilepsie »	signifie « prendre par surprise , attaquer »
Le terme « isolée »	signifie cette malformation n' est associée à aucune autre anomalie
Le terme « récessif »	signifie maladie/s les deux copies du gène doivent être mutées pour que la maladie apparaisse
le terme agénésie ou dysgénésie	signifiant « absence de développement » ou « développement imparfait »
Le terme d' hépatite	désigne affection/s une affection inflammatoire du foie au cours de laquelle les cellules hépatiques sont détruites
le terme de « syndrome de Shy-Drager »	trouble/s les troubles urinaires ou de tension qui sont les plus importants
Le terme de polyarthrite	désigne le plus souvent la polyarthrite rhumatoïde
Le terme scanner	désigne aussi l' appareil utilisé pour réaliser cet examen
Le terme scanner	désigne aussi l' appareil utilisé pour réaliser cet examen
Le toucher rectal	est l' trouble/s l' examen de base d' une personne qui consulte pour des troubles digestifs
Le toucher rectal	est l' trouble/s l' examen de base d' une personne qui consulte pour des troubles digestifs
Le trachome	est un/e maladie/s une des plus anciennes maladies de l' oeil connue
Le traitement d' un cancer de l' ovaire par la chirurgie	consiste à enlever le maximum du volume de la tumeur cancéreuse
Le traitement d' un cancer de l' ovaire par la chirurgie	consiste à enlever le maximum du volume de la tumeur cancéreuse
le traitement par ultrasons focalisés de haute intensité	a pour but détruire les cellules cancéreuses au moyen d' ultrasons
le traitement par ultrasons focalisés de haute intensité	a pour but détruire les cellules cancéreuses au moyen d' ultrasons
le trophoblaste	consiste à tissu placentaire
le trophoblaste	(tissu placentaire)
le trophoblaste	(tissu à l' origine du placenta)
le trophoblaste	(tissu à l' origine du placenta)
le trophoblaste	(tissu placentaire)
Le tube	appelé/e endoscope
Le VIH/sida	fait donc partie des maladie/s maladies transmissibles sexuellement et par le sang
Le virus de l' hépatite A	fait partie des maladie/s maladies transmissibles sexuellement et par le sang
Le virus de l' hépatite A ( VHA )	fait partie de famille des Picornavirus
Le virus de l' hépatite B	fait partie de famille des Picornavirus
L'embolie pulmonaire	est un/e affection/s une affection si fréquente que toute anomalie respiratoire survenant de façon brutale doit faire évoquer ce diagnostic
L'emphysème	est un/e maladie/s une maladie qui peut être causée par le tabac ; c'est en fait une « explosion » des alvéoles pulmonaires
les affections chirurgicales	maladie/s l' infection d' un diverticule de Meckel , une maladie de Crohn , une cholécystite aiguë , un ulcère perforé ou une pancréatite aiguë
les affections génitale	affection/s la grossesse extra-utérine et la torsion d' un kyste de l' ovaire
les allergies	en particulier asthme , eczéma , rhume des foins
les allergies	(en particulier asthme , eczéma , rhume des foins)
les allergies	(asthme , eczéma , rhume des foins)
les allergies	(asthme , eczéma , rhume des foins)
Les alpha-dystroglycanopathies	sont maladie/s des maladies rares d’origine génétique appartenant au groupe des dystrophies musculaires congénitales (DMC)
Les amyotrophies spinales	sont maladie/s des maladies d'origine génétique
Les amyotrophies spinales distales	sont maladie/s des maladies d'origine génétique
Les amyotrophies spinales proximales	sont maladie/s des maladies d'origine génétique
Les anémies hypochromes microcytaire	définie maladie/s la diminution de la concentration en hémoglobine des globules rouges (elles apparaissent plus claires , donc hypochromes ) 
Les anémies hypochromes microcytaire	définie maladie/s la diminution de la concentration en hémoglobine des globules rouges (elles apparaissent plus claires , donc hypochromes ) 
Les anticorps	en particulier trouble/s le trastuzumab
les antihypertenseurs	notamment Les médicaments pouvant abaisser la pression artérielle
Les antispasmodiques	médicaments des douleurs abdominales
les anxiolytiques	par ex : Valium® ou Hypnovel®
Les atteintes cardiaques	se traduisent soit par trouble/s des troubles du rythme où le cour se met à battre irrégulièrement , soit par des lésions au niveau des valves cardiaques
Les atteintes cardiaques	se traduisent soit par trouble/s des troubles du rythme où le cour se met à battre irrégulièrement , soit par des lésions au niveau des valves cardiaques
Les chlamydiae	sont des bactéries intracellulaires
les coxibs	(La sous-classe d' AINS indiqués dans le traitement de l' arthrose
les crises cardiaques	(infarctus du myocarde)
les déficits en protéine C ou S , en antithrombine III et l' hyperhomocystéinémie familiale	Il peut s' agir de ; : maladie/s maladies héréditaires prédisposant aux thromboses
Les dystrophies musculaires congénitales	sont maladie/s des maladies rares d’origine génétique
Les dystrophies musculaires congénitales	(DMC)
les effets secondaires	tels que la fatigue , les nausées , parfois l' anxiété
les effets secondaires de la ménopause	notamment bouffées de chaleur
les effets secondaires de la ménopause	(notamment bouffées de chaleur)
les entérocolopathies inflammatoires	sont des maladie/s maladies inflammatoires touchant le colon (gros intestin ) ou l' intestin grêle
Les enzymes musculaires	(notamment maladie/s la créatine phosphokinase , CPK)
les exercices de renforcement musculaire	(exercices visant à augmenter progressivement la résistance musculaire)
Les fonctions vitales	telle que la respiration ou encore le rythme cardiaque
Les gestes chirurgicaux	(y compris une biopsie musculaire)
les glycogénoses	, maladies métaboliques génétiques
Les hépatites	par exemple constituent une famille de pathologies diverses comprenant par exemple l' hépatite A , bénigne , l' hépatite B parfois fulminante et l' hépatite C , souvent chronique
Les hypokaliémies	(trouble/s insuffisance en potassium observée sur prélèvement sanguin)
Les hypolipémiants de la famille des fibrates	(clofibrate , fénofibrate , ciprofibrate , bézafibrate et gemfibrozil)
Les immunosuppresseurs	sont des maladie/s médicaments habituellement utilisés dans le traitement des maladies auto-immunes
Les lipidoses musculaires	sont des maladies du métabolisme
Les maladies de Charcot-Marie-Tooth	Autres appellations : maladie/s neuropathie sensitivo-motrice héréditaire (HSMN), atrophie musculaire péronière, neuropathie de Charcot-Marie-Tooth démyélinisante, neuropathie axonale de Charcot-Marie-Tooth, CMT spinales, CMT1, CMT2, CMT3, CMT4, CMTX, neuropathie motrice distale héréditaire, neuropathie congénitale hypomyélinisante
Les maladies de Charcot-Marie-Tooth	sont maladie/s des atteintes dégénératives du nerf périphérique
Les maladies de Charcot-Marie-Tooth	sont maladie/s des atteintes dégénératives du nerf périphérique
Les maladies de Charcot-Marie-Tooth	maladie/s maladies du nerf périphérique
Les maladies de Charcot-Marie-Tooth	(CMT)
Les maladies de Charcot-Marie-Tooth	(CMT)
Les maladies de Charcot-Marie-Tooth	(CMT)
les maladies de Charcot-Marie-Tooth axonales autosomiques récessives	Autres appellations : maladie/s CMT2B2, forme autosomique récessive de la maladie de Charcot-Marie-Tooth type 2B, AR-CMT2B, forme axonale autosomique récessive de la maladie de Charcot-Marie-Tooth type 2, CMT2B1, forme axonale autosomique récessive de la maladie de Charcot-Marie-Tooth type 1
les maladies de Charcot-Marie-Tooth démyélinisant autosomiques dominantes	Autres appellations : maladie/s CMT1B, CMT1A, CMT1C, neuropathie sensitivo-motrice type 1A, neuropathie sensitivo-motrice type 1B, HMSN1A, HMSN1B, atrophie musculaire péronière, CMT1D
Les maladies endocriniennes	comme maladie/s l' hyperthyroïdie , la maladie de Cushing , le diabète
Les maladies endocriniennes	comme maladie/s l' hyperthyroïdie , la maladie de Cushing , le diabète
les maladies inflammatoires chroniques de l' intestin	, maladie/s un groupe de maladies qui comprennent la maladie de Crohn et la rectocolite hémorragique
Les maladies neuromusculaires	ou maladie/s myopathies
Les maladies potentiellement associées au SAS , en particulier cardio-vasculaires	(en particulier maladie/s infarctus , accidents vasculaires cérébraux , hypertension artérielle)
les mouvements du sang	(ou flux)
les muscles du squelette	en particulier maladie/s les muscles respiratoires (principalement le diaphragme et les muscles intercostaux ) et , dans les formes les plus graves , elle touche le muscle du cœur
les neuroleptiques	, trouble/s médicaments utilisés en psychiatrie en cas de psychoses
les neurones dopaminergiques	c' est-à-dire ceux qui utilisent la dopamine comme neurotransmetteur
les organes abdominaux	tels que l' estomac , le foie , le pancréas
les organes abdominaux	tels que l' estomac , le foie , le pancréas
les ostéophytes	(parfois dénommées becs de perroquet)
les ostéophytes	: La formation sur les bords de l' articulation de petites excroissances osseuses
Les paralysies périodiques hypokaliémiques	sont maladie/s des maladies d'origine génétique
les problèmes cardiaques	par exemple hypertension
les problèmes cardiaques	par exemple hypertension
les problèmes cardiaques	(par exemple hypertension)
les problèmes cardiaques	(par exemple hypertension)
Les rectites	(microbiennes , parasitaires , Crohn , rectocolite hémorragique)
les rhumatismes inflammatoires chroniques	comme maladie/s la polyarthrite rhumatoïde
les rhumatismes inflammatoires chroniques	comme maladie/s la polyarthrite rhumatoïde
Les séquelles peuvent être esthétiques	par exemple cicatrice importante après une opération
Les symptômes d' un syndrome grippal	: trouble/s fatigue , maux de tête , petite fièvre , douleurs musculaires et troubles digestifs
Les syndromes myasthéniques congénitaux	se caractérisent par trouble/s une faiblesse musculaire localisée ou généralisée, accentuée à l'effort, une chute de la paupière supérieure (ptosis), une paralysie des muscles de l'oeil (ophtalmoplégie) et des troubles de la déglutition
Les syndromes myasthéniques congénitaux	sont maladie/s des maladies de la jonction neuromusculaire
Les syndromes myasthéniques congénitaux	(SMC)
les taxanes	, les médicaments de référence pour le traitement du cancer du sein
les taxanes	(docétaxel , paclitaxel )
Les thérapeutiques physiques	: maladie/s physiothérapie , massages , cures hydrominérales , acupuncture , électrothérapie
les tissus lymphoïdes	comme par exemple les amygdales
les tissus malades	y compris les cellules cancéreuses
les traitements de fond	sont censés agir sur les causes mêmes de la maladie et freiner son évolution
les traitements de fond	sont censés agir sur les causes mêmes de la maladie et freiner son évolution
Les traitements immunosuppresseurs	(notamment AZT)
les traitements symptomatiques	c' est-à-dire maladie/s agissent directement sur les symptômes de la maladie (essentiellement la douleur )
les traitements symptomatiques	c' est-à-dire maladie/s agissent directement sur les symptômes de la maladie (essentiellement la douleur )
les traumatismes importants	tels que les fractures et les luxations
Les troubles de l' articulation de la mâchoire	: des douleurs sont ressenties pendant la mastication ou spontanément
Les troubles de la circulation	: des fourmillements au niveau des doigts , ou des extrémités refroidies
Les troubles de la vessie	: il s' agit de trouble/s douleurs pelviennes , et d' envies d' uriner impérieuses et fréquentes
Les troubles digestifs	(trouble/s nausées et vomissements)
Les troubles digestifs	: trouble/s les colites chroniques
Les troubles digestifs	: trouble/s les colites chroniques
les troubles du geste	ou trouble/s apraxie
Les troubles du sommeil	trouble/s des réveils nocturnes et des cauchemars
les troubles métaboliques	(comme la perturbation héréditaire du métabolisme et la maladie mitochondriale)
les troubles métaboliques	comme l' ostéomalacie , l' hypothyroïdie , l' hyperparathyroïdie , les viroses
les troubles métaboliques	comme l' ostéomalacie , l' hypothyroïdie , l' hyperparathyroïdie , les viroses
Les troubles neuropsychiatriques	(trouble/s somnolence , troubles de la motricité , état confusionnel , hallucinations , accès brutaux de sommeil)
les troubles psychopathologiques	(trouble/s anxiété , dépression , confusion , troubles du comportement et difficultés relationnelles)
les troubles psychopathologiques	trouble/s anxiété , dépression , confusion , troubles du comportement et difficultés relationnelles
les troubles sanguins	(comme l’anémie à cellules falciformes)
les troubles sexuels	comme trouble/s l' impuissance ou l' absence de désir
Les troubles urinaires	(trouble/s incontinence ou difficultés à uriner)
Les veinotoniques	(ou maladie/s phlébotropes)
levodopa	(maladie/s traitement anti-parkinsonien)
libido	(trouble/s appétit sexuel)
libido	(désir sexuel)
lipides	(graisses)
liquide amniotique	(maladie/s liquide qui entoure le fœtus)
liquide amniotique	(maladie/s liquide entourant le fœtus)
liquide amniotique	(maladie/s liquide qui entoure le fœtus)
lissencéphalie	(notamment l' absence de « plis » à la surface du cerveau)
lithiase	(calculs rénaux ou biliaires)
locus niger	(ou maladie/s la substance noire)
longue période d’inactivité	(telle que la position assise prolongée en classe ou lors d’un office religieux)
lymphocytes T	, cellules du système immunitaire
lymphœdème	appelé/e une augmentation de volume du bras
lymphœdème	(on parle aussi de «gros bras»)
lymphome	appelée la multiplication anormale de cellules des ganglions lymphatiques
macula	appelée la zone centrale de la rétine
maladie	par exemple une autre maladie/s la syphilis
maladie artérielle périphérique	(maladie/s MVAS)
Maladie artérielle périphérique	(maladie/s MAP)
Maladie artérielle périphérique	(maladie/s MAP)
Maladie artérielle périphérique	(maladie/s MAP)
maladie auto-immune	: maladie/s le système immunitaire se met alors à fabriquer des anticorps contre des cellules normales de l' organisme
maladie auto-immune	(par exemple ; autre maladie/s un lupus)
maladie auto-immune	(liée à un trouble des défenses immunitaires)
maladie auto-immune	c' est-à-dire liée à un trouble des défenses immunitaires
maladie cardiaque athérosclérotique	(MCAS)
Maladie chronique	: maladie/s Maladie de longue durée (le contraire de maladie aiguë )
maladie coronarienne	également appelée maladie/s maladie cardiaque athérosclérotique
maladie coronarienne	(rétrécissement des artères du cœur)
maladie coronarienne	(MC)
Maladie d' Alzheimer	ou maladie/s démence
maladie d' Alzheimer	ou d' une autre maladie/s forme de démence
maladie d' Alzheimer	ou d' une autre maladie/s forme de démence
maladie de Charcot-Marie-Tooth	Autres appellations : maladie/s syndrome de Brody, myopathie de Brody, Brody myopathy Maladie de Charcot-Marie-Tooth liée à l'X
maladie de Hashimoto	Autres maladie/s thyroïdite de Hashimoto
maladie de Kennedy	Autres appellations : maladie/s maladie de Kennedy-Alter-Sung, amyotrophie bulbo-spinale de l’adulte, amyotrophie spinale et bulbaire, SMAX1, SBMA
maladie de l' hémoglobine	une autre maladie/s la drépanocytose
Maladie de Parkinson	, maladie/s une maladie aux multiples visages
maladie de Werdnig-Hoffmann	ou maladie/s amyotrophie spinale infantile sévère
maladie des artères carotidiennes	(rétrécissement des artères du cou qui alimentent le cerveau en sang)
maladie des os fragiles	Autres noms : maladie/s perte de densité osseuse
maladie du "dedans"	c' est-à-dire liée à notre constitution génétique
maladie du "dehors"	à savoir maladie/s en relation avec notre environnement
maladie du motoneurone	une autre maladie/s la sclérose latérale amyotrophique
maladie héréditaire	(maladie/s L' alpha-thalassémie est transmise des parents aux enfants)
maladie inflammatoire chronique	maladie/s recto-colite-hémorragique et maladie de Crohn
maladie inflammatoire chronique de l' intestin	(maladie/s rectocolite ulcéro-hémorragique et maladie de Crohn)
maladie inflammatoire chronique de l' intestin	(maladie/s rectocolite ulcéro-hémorragique et maladie de Crohn)
Maladie Inflammatoire Chronique de l' Intestin	(MICI)
maladie inflammatoire chronique de l' intestin	(MICI)
maladie liée à l’amiante	comme maladie/s l’amiantose
Maladie maternelle	(maladie/s diabète , syphilis , maladie infectieuse)
maladie métastatique	On parle aussi de ou maladie/s de cancer généralisé ou de localisation secondaire du cancer
maladie métastatique	On parle aussi de ou maladie/s de cancer généralisé ou de localisation secondaire du cancer
maladie métastatique	On parle également ; ou maladie/s localisation secondaire du cancer
maladie métastatique	On parle également de ; ou maladie/s de localisation secondaire du cancer
maladie métastatique	On parle également de ; ou maladie/s de localisation secondaire du cancer
maladie métastatique	On parle également de ; ou maladie/s localisation secondaire du cancer
maladie métastatique	On parle également de ; ou maladie/s de cancer généralisé ou de localisation secondaire du cancer
maladie métastatique	On parle également de ; ou maladie/s de cancer généralisé ou de localisation secondaire du cancer
maladie métastatique	ou on parle aussi maladie/s localisation secondaire du cancer
maladie métastatique	ou on parle également de maladie/s localisation secondaire du cancer
maladie neurodégénérative	(est une maladie très invalidante résultant d' une perte de neurones)
maladie neurodégénérative	Une autre maladie/s la dégénérescence corticobasale
Maladie pulmonaire obstructive chronique	(maladie/s MPOC)
maladie rhumatismale	comme maladie/s la polyarthrite rhumatoïde
maladie systémique	car maladie/s elle ne touche pas seulement les articulations et divers organes peuvent être atteints
